SOURCE,PRICE,CENSUS_TRACT,PRICE.1,BATHRM,ROOMS,KITCHENS,FIREPLACES,YEAR
Residential,2395000.0,202.0,2395000.0,4,9,1.0,3,2018
Residential,927000.0,6900.0,927000.0,2,9,1.0,0,2018
Residential,730000.0,6900.0,730000.0,3,6,1.0,0,2018
Residential,186700.0,6900.0,186700.0,1,6,1.0,0,2018
Residential,685000.0,6900.0,685000.0,2,6,1.0,0,2018
Residential,730000.0,6900.0,730000.0,2,7,1.0,1,2018
Residential,239000.0,6900.0,239000.0,1,5,1.0,1,2018
Residential,720000.0,6900.0,720000.0,2,6,1.0,1,2018
Residential,264000.0,6900.0,264000.0,2,8,2.0,2,2018
Residential,791100.0,6900.0,791100.0,2,6,1.0,0,2018
Residential,550000.0,6900.0,550000.0,1,5,1.0,1,2018
Residential,700000.0,6900.0,700000.0,3,9,3.0,2,2018
Residential,130000.0,6900.0,130000.0,1,5,1.0,0,2018
Residential,789950.0,6801.0,789950.0,2,4,1.0,0,2018
Residential,530000.0,6801.0,530000.0,1,4,1.0,0,2018
Residential,350000.0,6801.0,350000.0,1,4,1.0,0,2018
Residential,340000.0,6801.0,340000.0,1,4,1.0,0,2018
Residential,565000.0,6801.0,565000.0,2,5,1.0,0,2018
Residential,329900.0,6801.0,329900.0,1,5,1.0,1,2018
Residential,696000.0,6801.0,696000.0,2,7,1.0,0,2018
Residential,630000.0,6801.0,630000.0,2,4,1.0,0,2018
Residential,98000.0,6801.0,98000.0,1,4,1.0,1,2018
Residential,421170.0,6801.0,421170.0,1,9,1.0,1,2018
Residential,405500.0,6801.0,405500.0,1,6,1.0,0,2018
Residential,257450.0,6801.0,257450.0,1,6,1.0,0,2018
Residential,570000.0,6801.0,570000.0,3,6,1.0,0,2018
Residential,620000.0,6801.0,620000.0,1,5,1.0,0,2018
Residential,405000.0,6801.0,405000.0,2,7,1.0,0,2018
Residential,800000.0,6801.0,800000.0,3,7,1.0,0,2018
Residential,620000.0,7100.0,620000.0,1,7,1.0,0,2018
Residential,435000.0,7100.0,435000.0,1,8,1.0,0,2018
Residential,450000.0,7100.0,450000.0,3,6,1.0,0,2018
Residential,380625.0,7100.0,380625.0,2,8,1.0,0,2018
Residential,132000.0,7100.0,132000.0,1,7,1.0,0,2018
Residential,69000.0,7100.0,69000.0,2,6,1.0,0,2018
Residential,595000.0,7100.0,595000.0,1,5,1.0,1,2018
Residential,615000.0,7100.0,615000.0,2,7,1.0,0,2018
Residential,114000.0,7100.0,114000.0,1,5,1.0,0,2018
Residential,658000.0,6802.0,658000.0,2,6,1.0,0,2018
Residential,239000.0,6802.0,239000.0,1,10,1.0,0,2018
Residential,490000.0,6802.0,490000.0,2,6,2.0,0,2018
Residential,424000.0,6802.0,424000.0,2,6,1.0,1,2018
Residential,570000.0,6802.0,570000.0,3,6,1.0,0,2018
Residential,599000.0,6802.0,599000.0,2,6,1.0,0,2018
Residential,600000.0,6802.0,600000.0,2,6,1.0,0,2018
Residential,550000.0,6802.0,550000.0,2,6,1.0,0,2018
Residential,709000.0,6802.0,709000.0,3,7,1.0,0,2018
Residential,675000.0,6802.0,675000.0,2,6,1.0,0,2018
Residential,484218.0,6802.0,484218.0,2,6,1.0,0,2018
Residential,2050000.0,100.0,2050000.0,3,7,3.0,1,2018
Residential,801000.0,100.0,801000.0,1,5,1.0,1,2018
Residential,550000.0,100.0,550000.0,1,5,1.0,2,2018
Residential,824000.0,100.0,824000.0,1,2,1.0,1,2018
Residential,850000.0,100.0,850000.0,2,5,1.0,0,2018
Residential,1658000.0,100.0,1658000.0,2,5,1.0,0,2018
Residential,753000.0,100.0,753000.0,1,4,1.0,1,2018
Residential,1675000.0,202.0,1675000.0,3,9,1.0,2,2018
Residential,1845150.0,202.0,1845150.0,3,6,1.0,1,2018
Residential,1925000.0,202.0,1925000.0,4,8,1.0,1,2018
Residential,3750000.0,202.0,3750000.0,3,9,1.0,2,2018
Residential,735000.0,202.0,735000.0,3,10,1.0,3,2018
Residential,4750000.0,202.0,4750000.0,4,8,1.0,1,2018
Residential,1585000.0,202.0,1585000.0,3,6,1.0,2,2018
Residential,1615000.0,202.0,1615000.0,4,8,1.0,0,2018
Residential,844500.0,100.0,844500.0,3,9,1.0,3,2018
Residential,1350000.0,100.0,1350000.0,3,6,1.0,2,2018
Residential,1615000.0,202.0,1615000.0,4,8,1.0,3,2018
Residential,950000.0,202.0,950000.0,2,6,1.0,2,2018
Residential,2075000.0,202.0,2075000.0,3,8,1.0,4,2018
Residential,2750000.0,202.0,2750000.0,4,7,2.0,4,2018
Residential,2335000.0,202.0,2335000.0,2,7,2.0,2,2018
Residential,556240.0,202.0,556240.0,1,8,1.0,0,2018
Residential,1050000.0,202.0,1050000.0,3,8,1.0,1,2018
Residential,340000.0,202.0,340000.0,2,6,1.0,1,2018
Residential,365000.0,202.0,365000.0,2,6,1.0,1,2018
Residential,485000.0,202.0,485000.0,3,7,1.0,2,2018
Residential,535000.0,202.0,535000.0,3,8,1.0,0,2018
Residential,1650000.0,202.0,1650000.0,4,9,1.0,0,2018
Residential,1650000.0,202.0,1650000.0,3,8,2.0,3,2018
Residential,3025000.0,202.0,3025000.0,4,10,1.0,2,2018
Residential,850000.0,202.0,850000.0,1,4,1.0,1,2018
Residential,660000.0,202.0,660000.0,1,4,1.0,1,2018
Residential,478000.0,202.0,478000.0,1,4,1.0,1,2018
Residential,735000.0,202.0,735000.0,1,4,1.0,1,2018
Residential,885000.0,202.0,885000.0,1,5,1.0,1,2018
Residential,742000.0,202.0,742000.0,1,4,1.0,1,2018
Residential,999000.0,202.0,999000.0,1,5,1.0,1,2018
Residential,1060000.0,202.0,1060000.0,3,7,1.0,2,2018
Residential,975000.0,202.0,975000.0,2,7,1.0,1,2018
Residential,116500.0,6801.0,116500.0,1,6,1.0,0,2018
Residential,670000.0,6801.0,670000.0,3,7,2.0,0,2018
Residential,860000.0,6801.0,860000.0,4,12,1.0,1,2018
Residential,892500.0,6801.0,892500.0,3,6,1.0,0,2018
Residential,399999.0,6801.0,399999.0,4,10,1.0,0,2018
Residential,569000.0,6801.0,569000.0,3,6,1.0,0,2018
Residential,765000.0,6801.0,765000.0,1,6,1.0,0,2018
Residential,735000.0,6801.0,735000.0,2,6,1.0,0,2018
Residential,845000.0,6801.0,845000.0,2,6,1.0,0,2018
Residential,770000.0,6801.0,770000.0,2,8,1.0,0,2018
Residential,367910.0,6801.0,367910.0,2,9,1.0,0,2018
Residential,250000.0,6801.0,250000.0,2,7,1.0,1,2018
Residential,648500.0,6801.0,648500.0,2,7,1.0,0,2018
Residential,550000.0,6801.0,550000.0,2,7,1.0,0,2018
Residential,632000.0,6801.0,632000.0,2,7,1.0,0,2018
Residential,685000.0,6801.0,685000.0,2,6,1.0,0,2018
Residential,562500.0,6801.0,562500.0,1,8,1.0,0,2018
Residential,370000.0,6801.0,370000.0,1,6,1.0,0,2018
Residential,70650.0,6801.0,70650.0,1,6,1.0,0,2018
Residential,295000.0,6801.0,295000.0,1,6,1.0,0,2018
Residential,632500.0,6802.0,632500.0,1,5,1.0,0,2018
Residential,639000.0,6802.0,639000.0,2,6,2.0,0,2018
Residential,432500.0,6802.0,432500.0,2,6,2.0,0,2018
Residential,636000.0,6802.0,636000.0,1,6,1.0,0,2018
Residential,357500.0,6802.0,357500.0,2,6,2.0,0,2018
Residential,439000.0,6802.0,439000.0,2,6,2.0,0,2018
Residential,500000.0,6802.0,500000.0,2,6,2.0,0,2018
Residential,175000.0,6802.0,175000.0,2,8,2.0,1,2018
Residential,382936.0,6802.0,382936.0,5,10,3.0,2,2018
Residential,680000.0,6802.0,680000.0,3,14,2.0,2,2018
Residential,857000.0,6802.0,857000.0,3,8,2.0,0,2018
Residential,669000.0,6802.0,669000.0,3,6,2.0,1,2018
Residential,775000.0,6802.0,775000.0,3,9,1.0,0,2018
Residential,442000.0,6802.0,442000.0,2,6,1.0,0,2018
Residential,399999.0,6802.0,399999.0,2,6,1.0,0,2018
Residential,470000.0,6802.0,470000.0,2,6,1.0,0,2018
Residential,590000.0,6802.0,590000.0,3,6,1.0,0,2018
Residential,506000.0,6802.0,506000.0,1,4,1.0,0,2018
Residential,80000.0,6802.0,80000.0,1,6,1.0,0,2018
Residential,640000.0,6802.0,640000.0,1,7,1.0,0,2018
Residential,635000.0,6802.0,635000.0,2,6,1.0,0,2018
Residential,120000.0,6802.0,120000.0,1,6,1.0,0,2018
Residential,530000.0,6802.0,530000.0,1,6,1.0,0,2018
Residential,869500.0,6802.0,869500.0,3,6,1.0,0,2018
Residential,165000.0,6802.0,165000.0,1,6,1.0,0,2018
Residential,112000.0,6802.0,112000.0,1,6,1.0,0,2018
Residential,512469.0,6802.0,512469.0,1,6,1.0,0,2018
Residential,610000.0,100.0,610000.0,3,8,1.0,3,2018
Residential,491000.0,100.0,491000.0,3,7,1.0,2,2018
Residential,1365000.0,100.0,1365000.0,2,7,1.0,1,2018
Residential,4700000.0,100.0,4700000.0,4,12,1.0,4,2018
Residential,1100000.0,100.0,1100000.0,2,7,1.0,1,2018
Residential,3950000.0,100.0,3950000.0,5,10,1.0,6,2018
Residential,1762500.0,100.0,1762500.0,8,14,1.0,8,2018
Residential,1100000.0,100.0,1100000.0,6,12,1.0,4,2018
Residential,5450000.0,100.0,5450000.0,6,11,1.0,6,2018
Residential,2200000.0,100.0,2200000.0,5,9,1.0,3,2018
Residential,1200000.0,100.0,1200000.0,3,9,2.0,4,2018
Residential,3150000.0,100.0,3150000.0,4,11,1.0,2,2018
Residential,2250000.0,100.0,2250000.0,3,8,1.0,1,2018
Residential,5700000.0,202.0,5700000.0,4,11,1.0,2,2018
Residential,6750000.0,202.0,6750000.0,6,13,2.0,7,2018
Residential,6750000.0,202.0,6750000.0,1,4,1.0,0,2018
Residential,1135000.0,202.0,1135000.0,2,7,1.0,1,2018
Residential,1160000.0,202.0,1160000.0,2,6,1.0,1,2018
Residential,1380000.0,202.0,1380000.0,2,7,1.0,2,2018
Residential,400000.0,6802.0,400000.0,2,8,1.0,0,2018
Residential,240000.0,6802.0,240000.0,2,8,1.0,0,2018
Residential,569900.0,6802.0,569900.0,2,9,1.0,0,2018
Residential,129900.0,6802.0,129900.0,1,8,1.0,0,2018
Residential,650000.0,6802.0,650000.0,1,8,1.0,0,2018
Residential,585000.0,6802.0,585000.0,2,8,1.0,0,2018
Residential,665000.0,6802.0,665000.0,2,9,1.0,0,2018
Residential,415000.0,6802.0,415000.0,2,8,1.0,0,2018
Residential,185266.0,6802.0,185266.0,1,8,1.0,0,2018
Residential,569000.0,6802.0,569000.0,3,8,1.0,0,2018
Residential,649000.0,6802.0,649000.0,2,8,1.0,0,2018
Residential,786000.0,6802.0,786000.0,2,8,1.0,0,2018
Residential,559900.0,6802.0,559900.0,3,8,1.0,0,2018
Residential,124669.0,6802.0,124669.0,2,9,1.0,0,2018
Residential,500000.0,6802.0,500000.0,1,7,1.0,0,2018
Residential,750000.0,6802.0,750000.0,2,8,2.0,0,2018
Residential,392000.0,6802.0,392000.0,2,8,1.0,0,2018
Residential,614000.0,6801.0,614000.0,2,6,1.0,0,2018
Residential,81500.0,6801.0,81500.0,1,6,1.0,0,2018
Residential,251000.0,6801.0,251000.0,2,7,1.0,0,2018
Residential,850000.0,6801.0,850000.0,2,7,1.0,0,2018
Residential,638000.0,6801.0,638000.0,2,10,1.0,0,2018
Residential,612500.0,6801.0,612500.0,2,8,1.0,1,2018
Residential,883000.0,6801.0,883000.0,2,8,1.0,0,2018
Residential,525000.0,6802.0,525000.0,1,6,1.0,1,2018
Residential,1100000.0,6802.0,1100000.0,3,7,1.0,1,2018
Residential,789000.0,6802.0,789000.0,2,6,1.0,2,2018
Residential,169000.0,6802.0,169000.0,1,6,1.0,0,2018
Residential,633000.0,6802.0,633000.0,2,7,1.0,1,2018
Residential,390000.0,6802.0,390000.0,2,6,1.0,1,2018
Residential,105000.0,6802.0,105000.0,1,6,1.0,0,2018
Residential,95000.0,6802.0,95000.0,1,5,1.0,0,2018
Residential,139500.0,6802.0,139500.0,1,6,1.0,0,2018
Residential,335000.0,6802.0,335000.0,1,6,1.0,0,2018
Residential,779500.0,6802.0,779500.0,3,6,1.0,0,2018
Residential,129000.0,6802.0,129000.0,1,6,1.0,0,2018
Residential,500000.0,6802.0,500000.0,1,6,1.0,0,2018
Residential,515000.0,6802.0,515000.0,1,6,1.0,0,2018
Residential,768500.0,6802.0,768500.0,1,6,1.0,1,2018
Residential,97927.0,6802.0,97927.0,2,6,1.0,0,2018
Residential,585000.0,6802.0,585000.0,1,6,1.0,0,2018
Residential,925000.0,6802.0,925000.0,3,6,1.0,0,2018
Residential,760000.0,6802.0,760000.0,3,6,1.0,0,2018
Residential,832500.0,6802.0,832500.0,3,6,2.0,1,2018
Residential,1300000.0,202.0,1300000.0,3,9,1.0,2,2018
Residential,535000.0,202.0,535000.0,2,8,1.0,3,2018
Residential,1460000.0,202.0,1460000.0,3,8,2.0,2,2018
Residential,1495000.0,202.0,1495000.0,3,7,1.0,1,2018
Residential,380000.0,202.0,380000.0,2,6,1.0,0,2018
Residential,1153330.0,202.0,1153330.0,2,6,1.0,0,2018
Residential,3400000.0,202.0,3400000.0,3,10,2.0,3,2018
Residential,2850000.0,202.0,2850000.0,4,11,1.0,4,2018
Residential,2075000.0,202.0,2075000.0,3,7,1.0,4,2018
Residential,590000.0,202.0,590000.0,2,9,2.0,0,2018
Residential,765000.0,202.0,765000.0,1,5,1.0,1,2018
Residential,1250000.0,202.0,1250000.0,3,7,1.0,4,2018
Residential,400000.0,202.0,400000.0,2,8,1.0,4,2018
Residential,1825000.0,202.0,1825000.0,3,8,1.0,5,2018
Residential,1350000.0,202.0,1350000.0,3,8,1.0,0,2018
Residential,1290000.0,202.0,1290000.0,3,7,1.0,2,2018
Residential,3000000.0,202.0,3000000.0,3,7,1.0,1,2018
Residential,381500.0,202.0,381500.0,2,5,1.0,1,2018
Residential,875000.0,202.0,875000.0,1,5,1.0,1,2018
Residential,355000.0,202.0,355000.0,2,5,1.0,2,2018
Residential,1250000.0,202.0,1250000.0,3,6,1.0,2,2018
Residential,655000.0,202.0,655000.0,2,4,1.0,2,2018
Residential,1405000.0,202.0,1405000.0,3,5,1.0,1,2018
Residential,1400000.0,202.0,1400000.0,4,8,1.0,1,2018
Residential,204000.0,202.0,204000.0,1,5,1.0,0,2018
Residential,870000.0,202.0,870000.0,1,5,1.0,1,2018
Residential,195000.0,202.0,195000.0,1,5,1.0,1,2018
Residential,699900.0,202.0,699900.0,1,5,1.0,1,2018
Residential,920000.0,202.0,920000.0,1,7,1.0,1,2018
Residential,830000.0,202.0,830000.0,2,6,1.0,3,2018
Residential,868000.0,202.0,868000.0,2,5,1.0,1,2018
Residential,1675000.0,202.0,1675000.0,2,9,1.0,2,2018
Residential,1200000.0,202.0,1200000.0,2,5,1.0,0,2018
Residential,2295000.0,100.0,2295000.0,4,6,2.0,3,2018
Residential,3995000.0,100.0,3995000.0,5,9,1.0,2,2018
Residential,4500000.0,100.0,4500000.0,4,9,1.0,3,2018
Residential,2750000.0,100.0,2750000.0,3,7,1.0,2,2018
Residential,3670000.0,100.0,3670000.0,5,8,1.0,4,2018
Residential,393000.0,100.0,393000.0,2,4,1.0,1,2018
Residential,7365000.0,100.0,7365000.0,8,18,2.0,5,2018
Residential,105000.0,6804.0,105000.0,2,6,1.0,1,2018
Residential,500000.0,202.0,500000.0,2,6,1.0,1,2018
Residential,910000.0,202.0,910000.0,2,8,1.0,0,2018
Residential,316000.0,202.0,316000.0,2,6,1.0,1,2018
Residential,1200000.0,202.0,1200000.0,3,8,3.0,1,2018
Residential,266000.0,202.0,266000.0,1,5,1.0,0,2018
Residential,307000.0,202.0,307000.0,2,5,1.0,2,2018
Residential,960000.0,202.0,960000.0,1,5,1.0,1,2018
Residential,1300000.0,202.0,1300000.0,2,7,1.0,2,2018
Residential,950000.0,202.0,950000.0,3,6,1.0,1,2018
Residential,1087500.0,202.0,1087500.0,3,7,2.0,1,2018
Residential,905000.0,202.0,905000.0,2,5,1.0,1,2018
Residential,422000.0,6802.0,422000.0,1,6,1.0,2,2018
Residential,460000.0,6802.0,460000.0,1,5,1.0,0,2018
Residential,470000.0,6802.0,470000.0,1,6,1.0,1,2018
Residential,559000.0,6802.0,559000.0,2,6,1.0,1,2018
Residential,723000.0,6900.0,723000.0,1,6,1.0,1,2018
Residential,600000.0,6900.0,600000.0,1,6,1.0,0,2018
Residential,790000.0,6900.0,790000.0,3,6,1.0,1,2018
Residential,227500.0,6900.0,227500.0,1,6,1.0,1,2018
Residential,650577.0,6900.0,650577.0,1,5,1.0,1,2018
Residential,128000.0,6900.0,128000.0,3,7,2.0,0,2018
Residential,855000.0,6900.0,855000.0,3,6,1.0,0,2018
Residential,175000.0,6900.0,175000.0,2,6,1.0,0,2018
Residential,166500.0,6900.0,166500.0,1,6,1.0,0,2018
Residential,133000.0,6900.0,133000.0,1,6,1.0,0,2018
Residential,503900.0,6900.0,503900.0,1,6,1.0,0,2018
Residential,630000.0,6900.0,630000.0,2,6,1.0,0,2018
Residential,366000.0,6900.0,366000.0,1,6,1.0,1,2018
Residential,753000.0,6900.0,753000.0,2,5,1.0,1,2018
Residential,530000.0,6900.0,530000.0,2,8,2.0,1,2018
Residential,611000.0,6900.0,611000.0,2,6,2.0,2,2018
Residential,320000.0,202.0,320000.0,3,7,1.0,2,2018
Residential,1350000.0,202.0,1350000.0,3,9,2.0,2,2018
Residential,470000.0,202.0,470000.0,1,6,1.0,1,2018
Residential,1575000.0,202.0,1575000.0,3,6,1.0,2,2018
Residential,1505000.0,100.0,1505000.0,3,6,1.0,2,2018
Residential,2900000.0,100.0,2900000.0,4,11,1.0,4,2018
Residential,2660000.0,100.0,2660000.0,4,10,1.0,4,2018
Residential,12394.0,100.0,12394.0,2,11,2.0,1,2018
Residential,7000000.0,100.0,7000000.0,4,15,1.0,6,2018
Residential,1985000.0,100.0,1985000.0,3,7,1.0,6,2018
Residential,1300000.0,100.0,1300000.0,3,7,1.0,1,2018
Residential,3200000.0,100.0,3200000.0,5,12,1.0,2,2018
Residential,1365000.0,100.0,1365000.0,3,6,1.0,1,2018
Residential,750000.0,100.0,750000.0,2,6,1.0,0,2018
Residential,1451000.0,202.0,1451000.0,3,5,1.0,3,2018
Residential,1621000.0,202.0,1621000.0,2,11,2.0,0,2018
Residential,1345000.0,202.0,1345000.0,3,9,1.0,1,2018
Residential,3725000.0,202.0,3725000.0,4,9,1.0,0,2018
Residential,1825000.0,202.0,1825000.0,3,9,2.0,3,2018
Residential,245000.0,202.0,245000.0,1,4,1.0,1,2018
Residential,967500.0,202.0,967500.0,1,4,1.0,1,2018
Residential,932900.0,202.0,932900.0,2,4,1.0,1,2018
Residential,3275000.0,100.0,3275000.0,4,12,2.0,7,2018
Residential,3000000.0,100.0,3000000.0,3,8,2.0,7,2018
Residential,1190000.0,100.0,1190000.0,2,6,1.0,3,2018
Residential,2857500.0,100.0,2857500.0,3,9,1.0,3,2018
Residential,725000.0,100.0,725000.0,3,7,2.0,4,2018
Residential,1420000.0,100.0,1420000.0,4,8,1.0,6,2018
Residential,35000.0,100.0,35000.0,4,10,1.0,2,2018
Residential,1863500.0,100.0,1863500.0,3,9,1.0,2,2018
Residential,1900000.0,100.0,1900000.0,4,9,2.0,2,2018
Residential,875000.0,100.0,875000.0,3,8,1.0,1,2018
Residential,415000.0,100.0,415000.0,1,5,1.0,1,2018
Residential,1350000.0,100.0,1350000.0,3,8,1.0,2,2018
Residential,1650000.0,100.0,1650000.0,3,8,1.0,3,2018
Residential,2100000.0,100.0,2100000.0,3,7,1.0,1,2018
Residential,1810000.0,100.0,1810000.0,3,8,1.0,2,2018
Residential,735000.0,202.0,735000.0,5,10,1.0,3,2018
Residential,1650000.0,202.0,1650000.0,3,7,1.0,1,2018
Residential,975000.0,202.0,975000.0,2,7,1.0,1,2018
Residential,764500.0,202.0,764500.0,1,5,1.0,1,2018
Residential,1250000.0,202.0,1250000.0,2,6,1.0,1,2018
Residential,1175000.0,202.0,1175000.0,2,8,1.0,1,2018
Residential,1024500.0,202.0,1024500.0,2,7,2.0,2,2018
Residential,1800000.0,202.0,1800000.0,3,7,2.0,1,2018
Residential,1035000.0,202.0,1035000.0,2,6,1.0,2,2018
Residential,1345000.0,202.0,1345000.0,3,6,1.0,2,2018
Residential,1100000.0,202.0,1100000.0,1,6,1.0,0,2018
Residential,1100000.0,202.0,1100000.0,1,4,1.0,0,2018
Residential,804170.0,202.0,804170.0,1,4,1.0,1,2018
Residential,381000.0,202.0,381000.0,3,6,1.0,0,2018
Residential,1060000.0,202.0,1060000.0,1,5,1.0,3,2018
Residential,1620000.0,202.0,1620000.0,2,7,1.0,2,2018
Residential,1700000.0,202.0,1700000.0,2,9,1.0,3,2018
Residential,1795000.0,202.0,1795000.0,3,8,1.0,2,2018
Residential,464000.0,202.0,464000.0,2,6,2.0,3,2018
Residential,1050000.0,202.0,1050000.0,2,6,1.0,2,2018
Residential,483000.0,202.0,483000.0,2,6,1.0,3,2018
Residential,655000.0,202.0,655000.0,2,7,1.0,2,2018
Residential,1385000.0,202.0,1385000.0,2,6,1.0,1,2018
Residential,450000.0,202.0,450000.0,2,6,1.0,1,2018
Residential,1185000.0,202.0,1185000.0,3,7,1.0,1,2018
Residential,700000.0,202.0,700000.0,1,4,1.0,1,2018
Residential,750000.0,6900.0,750000.0,2,7,2.0,1,2018
Residential,690000.0,6900.0,690000.0,2,6,1.0,1,2018
Residential,765000.0,6900.0,765000.0,2,6,1.0,1,2018
Residential,325000.0,6900.0,325000.0,2,5,1.0,0,2018
Residential,378000.0,6900.0,378000.0,1,5,1.0,1,2018
Residential,636000.0,6801.0,636000.0,3,6,1.0,0,2018
Residential,49600.0,6801.0,49600.0,1,6,1.0,0,2018
Residential,38000.0,6801.0,38000.0,1,6,1.0,0,2018
Residential,785000.0,6801.0,785000.0,3,8,1.0,0,2018
Residential,790000.0,6801.0,790000.0,2,7,2.0,0,2018
Residential,280000.0,6801.0,280000.0,1,7,1.0,0,2018
Residential,749000.0,6801.0,749000.0,2,10,1.0,0,2018
Residential,580000.0,6802.0,580000.0,1,6,1.0,0,2018
Residential,680000.0,6802.0,680000.0,2,6,1.0,0,2018
Residential,385000.0,6802.0,385000.0,1,5,1.0,1,2018
Residential,530000.0,6802.0,530000.0,1,5,1.0,1,2018
Residential,500000.0,6802.0,500000.0,1,5,1.0,1,2018
Residential,549900.0,6802.0,549900.0,1,5,1.0,1,2018
Residential,520000.0,6802.0,520000.0,4,12,4.0,0,2018
Residential,139500.0,6802.0,139500.0,4,12,4.0,0,2018
Residential,110000.0,6802.0,110000.0,4,12,4.0,0,2018
Residential,151000.0,6802.0,151000.0,1,6,1.0,0,2018
Residential,530000.0,6802.0,530000.0,2,8,1.0,1,2018
Residential,936000.0,6802.0,936000.0,3,6,2.0,1,2018
Residential,294500.0,202.0,294500.0,2,8,1.0,1,2018
Residential,1180000.0,202.0,1180000.0,2,6,1.0,2,2018
Residential,825000.0,100.0,825000.0,1,5,1.0,0,2018
Residential,868000.0,100.0,868000.0,2,6,1.0,1,2018
Residential,880000.0,100.0,880000.0,1,4,1.0,1,2018
Residential,725000.0,100.0,725000.0,1,4,1.0,1,2018
Residential,275000.0,100.0,275000.0,1,5,1.0,1,2018
Residential,805000.0,100.0,805000.0,2,5,1.0,1,2018
Residential,259000.0,100.0,259000.0,1,3,1.0,1,2018
Residential,399000.0,100.0,399000.0,1,3,1.0,1,2018
Residential,610000.0,100.0,610000.0,1,3,1.0,1,2018
Residential,597000.0,100.0,597000.0,2,7,1.0,1,2018
Residential,1625000.0,100.0,1625000.0,3,8,1.0,2,2018
Residential,685000.0,100.0,685000.0,1,5,1.0,1,2018
Residential,500000.0,100.0,500000.0,1,5,1.0,2,2018
Residential,845000.0,100.0,845000.0,1,6,1.0,0,2018
Residential,1653000.0,100.0,1653000.0,3,7,2.0,1,2018
Residential,710000.0,202.0,710000.0,1,6,1.0,1,2018
Residential,745000.0,202.0,745000.0,1,5,1.0,1,2018
Residential,630000.0,202.0,630000.0,1,5,1.0,1,2018
Residential,310000.0,202.0,310000.0,2,8,2.0,1,2018
Residential,225000.0,202.0,225000.0,1,5,1.0,1,2018
Residential,550000.0,202.0,550000.0,1,5,1.0,1,2018
Residential,1800000.0,202.0,1800000.0,3,7,1.0,1,2018
Residential,1367900.0,202.0,1367900.0,3,7,1.0,2,2018
Residential,305000.0,202.0,305000.0,2,8,1.0,2,2018
Residential,495000.0,202.0,495000.0,3,7,1.0,1,2018
Residential,1640000.0,202.0,1640000.0,3,7,1.0,1,2018
Residential,1400000.0,202.0,1400000.0,3,7,2.0,0,2018
Residential,1400000.0,202.0,1400000.0,4,8,1.0,1,2018
Residential,1050000.0,202.0,1050000.0,2,6,1.0,1,2018
Residential,1250000.0,100.0,1250000.0,3,8,1.0,2,2018
Residential,2300000.0,100.0,2300000.0,4,9,1.0,3,2018
Residential,1900000.0,100.0,1900000.0,3,9,1.0,2,2018
Residential,5250000.0,100.0,5250000.0,5,11,1.0,4,2018
Residential,1087500.0,100.0,1087500.0,2,6,1.0,1,2018
Residential,3000000.0,100.0,3000000.0,3,11,1.0,4,2018
Residential,2725000.0,100.0,2725000.0,4,10,1.0,0,2018
Residential,529000.0,100.0,529000.0,1,6,1.0,1,2018
Residential,1730000.0,100.0,1730000.0,2,7,1.0,2,2018
Residential,425000.0,202.0,425000.0,4,6,1.0,2,2018
Residential,375000.0,202.0,375000.0,2,5,1.0,1,2018
Residential,1240000.0,202.0,1240000.0,3,6,2.0,1,2018
Residential,1725000.0,202.0,1725000.0,2,6,1.0,0,2018
Residential,1175000.0,202.0,1175000.0,3,9,1.0,1,2018
Residential,820000.0,202.0,820000.0,2,8,1.0,3,2018
Residential,3050000.0,202.0,3050000.0,4,9,1.0,2,2018
Residential,1070000.0,202.0,1070000.0,2,5,3.0,1,2018
Residential,345000.0,202.0,345000.0,3,7,1.0,0,2018
Residential,230000.0,202.0,230000.0,1,5,1.0,0,2018
Residential,770000.0,202.0,770000.0,1,5,1.0,1,2018
Residential,946000.0,202.0,946000.0,1,4,1.0,0,2018
Residential,260000.0,202.0,260000.0,1,6,1.0,0,2018
Residential,489500.0,202.0,489500.0,2,5,1.0,1,2018
Residential,1000000.0,202.0,1000000.0,2,6,1.0,0,2018
Residential,1240000.0,202.0,1240000.0,3,5,1.0,0,2018
Residential,860000.0,202.0,860000.0,1,5,1.0,1,2018
Residential,702500.0,202.0,702500.0,2,7,1.0,0,2018
Residential,2200000.0,202.0,2200000.0,2,7,1.0,2,2018
Residential,790000.0,202.0,790000.0,4,6,1.0,1,2018
Residential,2080000.0,202.0,2080000.0,4,9,1.0,1,2018
Residential,725000.0,6804.0,725000.0,2,8,1.0,0,2018
Residential,283250.0,6804.0,283250.0,1,8,1.0,0,2018
Residential,680000.0,6802.0,680000.0,2,6,1.0,0,2018
Residential,350000.0,6801.0,350000.0,3,7,1.0,0,2018
Residential,565000.0,6801.0,565000.0,2,5,2.0,0,2018
Residential,656000.0,6801.0,656000.0,2,7,1.0,0,2018
Residential,412500.0,6801.0,412500.0,2,7,1.0,0,2018
Residential,520111.0,6801.0,520111.0,2,8,1.0,0,2018
Residential,780000.0,6801.0,780000.0,2,7,1.0,1,2018
Residential,364000.0,6801.0,364000.0,2,7,1.0,0,2018
Residential,855000.0,6801.0,855000.0,2,7,1.0,0,2018
Residential,660000.0,6801.0,660000.0,2,7,1.0,0,2018
